ID,Probability
0,0.9944931113267885
1,0.9791197136863856
2,0.9200735605893045
3,0.9942823047654027
4,0.9705074180075433
5,0.9495068883499898
6,0.15688137475443123
7,0.6803673013389817
8,0.13592193037154665
9,0.9765554676413094
10,0.1554290358502499
11,0.7233281222832493
12,0.9680575968349732
13,0.9829821179451055
14,0.9954528346219225
15,0.9880343048594245
16,0.9715904690707206
17,0.9910949890205677
18,0.6151373776753897
19,0.2595686277423566
20,0.14055683670556002
21,0.9899007642517313
22,0.16946348185209287
23,0.868814253282598
24,0.9945609862165244
25,0.9963257093070116
26,0.9965005342144602
27,0.2248926652065549
28,0.9944074172240567
29,0.8630955420047521
30,0.9935215978120215
31,0.9433992148543481
32,0.9860153464085181
33,0.3453705507974694
34,0.2778236334793796
35,0.9903063454798275
36,0.9546913403445647
37,0.08963943482630891
38,0.18544704933245468
39,0.9789767526194074
40,0.216354352042809
41,0.10883752053370596
42,0.9936299736508345
43,0.9886360586229979
44,0.24621135721610712
45,0.6811620950116296
46,0.9934398254288306
47,0.23549579607364443
48,0.6856672337153112
49,0.9963461542092646
50,0.9149419201990563
51,0.9960758936667222
52,0.11444442830137244
53,0.9775914646343044
54,0.9917762714767875
55,0.9953238726250075
56,0.8992160271783567
57,0.9824697420505897
58,0.9457044830229402
59,0.7170845398991845
60,0.9218664805399117
61,0.09139177886228668
62,0.9701256031052743
63,0.9936439099681675
64,0.7405854968614982
65,0.18649232287001208
66,0.9269524592191575
67,0.9957469844462917
68,0.2547174311308025
69,0.14711411307856573
70,0.17704133730540836
71,0.9921917831173919
72,0.655217281354564
73,0.9967178544552552
74,0.9967564055239376
75,0.21698031931715314
76,0.9954476119977419
77,0.9953797105446333
78,0.06272164667097362
79,0.9553747659825838
80,0.9887586794488941
81,0.837616755933314
82,0.9410710767492266
83,0.9966449481927463
84,0.42445978365061204
85,0.9757230853567174
86,0.28181911998201664
87,0.22595834068804962
88,0.9009625299589085
89,0.9967931692815485
90,0.9884389807830225
91,0.9882349105043613
92,0.9949136156348206
93,0.36644595514888795
94,0.9167873234356594
95,0.9967999198587805
96,0.9833118901345638
97,0.36002452685488445
98,0.9206483482396813
99,0.1423591302208924
100,0.7236796108836676
101,0.9868050818618399
102,0.3158852635987454
103,0.9932486742531115
104,0.9261738496901419
105,0.629159929457005
106,0.5816194125642502
107,0.1389336452643221
108,0.9934676309630299
109,0.9960804471124821
110,0.956369810393409
111,0.6819106360669844
112,0.478927330096298
113,0.2359926322934683
114,0.11032151130827274
115,0.9957364936106177
116,0.9808543189125369
117,0.3871972497467924
118,0.9960488829858737
119,0.4740643760917982
120,0.9940761389235749
121,0.10504434825344598
122,0.9942456023833669
123,0.9965291173630816
124,0.9960570292316853
125,0.3087375822599017
126,0.12518987865810813
127,0.9754111715286886
128,0.9373443089739054
129,0.9883223298928516
130,0.06870766680021913
131,0.9931432039118574
132,0.21857306987950334
133,0.919655344865524
134,0.9540268258538965
135,0.994947086537409
136,0.9949889611753644
137,0.38931213054777725
138,0.15766609788416852
139,0.1031660463767636
140,0.8975615470229262
141,0.22063502799369647
142,0.9954231699501689
143,0.9971010650713665
144,0.9930311602975135
145,0.18484604411302813
146,0.17937678330155882
147,0.7236632246066226
148,0.9930442764978573
149,0.8853788180782743
150,0.5656618846658684
151,0.05974308536155948
152,0.9909215301971476
153,0.7367170102216981
154,0.22928911756332435
155,0.9689557901718177
156,0.9945472390126687
157,0.2552393080415152
158,0.22547162720162145
159,0.9944424087661927
160,0.9959661364805538
161,0.9587535913829194
162,0.9179504352857362
163,0.9946123990116638
164,0.24863367179992285
165,0.2664164681179966
166,0.9469991398393725
167,0.9966001661649109
168,0.08920151071407481
169,0.957897345196508
170,0.9728950145385423
171,0.9352998983571296
172,0.2558136006822703
173,0.28713477969761586
174,0.9217768028098662
175,0.14503281636587997
176,0.9949989659315444
177,0.155937460862878
178,0.9937246440194556
179,0.9964924128997577
180,0.9936835532849281
181,0.7903778601037914
182,0.93744960444881
183,0.46602506098426116
184,0.9933699860878176
185,0.2248528401287818
186,0.992885292809261
187,0.9894445194824467
188,0.9125948847821467
189,0.9791834457585971
190,0.9411155246990814
191,0.9206741467491233
192,0.29898198342646987
193,0.39191774331456763
194,0.9745267653224771
195,0.9927397183724971
196,0.7041136612577217
197,0.9948390452989125
198,0.2109933386232848
199,0.44000609905869353
200,0.5713663906852252
201,0.4808548090783531
202,0.9698897692327881
203,0.9746666325676951
204,0.9954126237168602
205,0.9961161908550968
206,0.995702911825853
207,0.18407757657808188
208,0.08949937014505113
209,0.1205108073793437
210,0.7581013113602939
211,0.9953458299804663
212,0.3606828075449105
213,0.9959796496707296
214,0.993811714352808
215,0.9970712216069071
216,0.9801973622228709
217,0.4548331120254995
218,0.5184651990897516
219,0.7388530536886059
220,0.9615354801786878
221,0.9278216857567883
222,0.976849020873047
223,0.9846600913942646
224,0.104675844672612
225,0.9875828173958238
226,0.995697558684106
227,0.22243716913196446
228,0.9919696782292562
229,0.9882009702722995
230,0.9872686911746006
231,0.9861972407664608
232,0.9967296311795848
233,0.9972959516226956
234,0.2640716003545231
235,0.2027603754284694
236,0.6036388224284294
237,0.9926461526504952
238,0.15550020360941183
239,0.9930863275661004
240,0.9867010326521154
241,0.8993998367419331
242,0.8474827259812604
243,0.9978431064374071
244,0.98294690049647
245,0.9854255890697438
246,0.8962736004755751
247,0.9567897872680368
248,0.9957833224184897
249,0.27153313112469646
250,0.19021011721109693
251,0.9086783218219534
252,0.9197057821503112
253,0.31200717790905597
254,0.9652217095941008
255,0.4403075491995324
256,0.9748233785209258
257,0.9964255865814811
258,0.986360500268101
259,0.165678329566782
260,0.9954690413715177
261,0.19118893101617115
262,0.9954256376077453
263,0.7357108069284742
264,0.9849880451637507
265,0.8001133310301713
266,0.7617527504222844
267,0.9963353489213272
268,0.19859365384192545
269,0.1526492836916233
270,0.2712020233402201
271,0.9767163624614594
272,0.9940573483290234
273,0.9844452010325638
274,0.9956992162648789
275,0.9406268741222793
276,0.890416735199086
277,0.27076961218220136
278,0.19598411764330215
279,0.9904199867073866
280,0.7718462285672252
281,0.7816666808232311
282,0.980527692681571
283,0.20579603615899475
284,0.17760380753330565
285,0.9611323282207326
286,0.9937553911920265
287,0.5238052710262726
288,0.24522953226097147
289,0.07171819284143811
290,0.9444252521315446
291,0.3285058513446029
292,0.10841967982029416
293,0.5914299940047446
294,0.993509403468225
295,0.9233347565931226
296,0.9806473335080073
297,0.9851318605110736
298,0.993603704388392
299,0.9954851908945215
300,0.9951461547848274
301,0.6494451827273363
302,0.5697029220831449
303,0.13814133119091432
304,0.7231464913452531
305,0.5915289032754063
306,0.1905015488800186
307,0.12976866731842848
308,0.9958364787810458
309,0.304760092347335
310,0.35172186779195924
311,0.17452878536929142
312,0.9788600079669378
313,0.13214420507028368
314,0.7931069630225451
315,0.9806255792075392
316,0.7044398369398109
317,0.9954897491406747
318,0.9941279373940317
319,0.9965947734324703
320,0.9927397183724969
321,0.12237661722469455
322,0.24927368435365788
323,0.9974752946890127
324,0.20220527060522497
325,0.19431232759599865
326,0.17704652402725876
327,0.9910978579014852
328,0.3125442897447579
329,0.9670049629947794
330,0.8627309279600717
331,0.22765096213332714
332,0.9826674610076015
333,0.9955528820454377
334,0.26581141024936344
335,0.8373785656547424
336,0.9845747233379165
337,0.990328859526458
338,0.9537864682567605
339,0.377655563758132
340,0.7770648460363858
341,0.7402768904803784
342,0.9863726804254614
343,0.6040095573963462
344,0.9767040815597025
345,0.9956763092237747
346,0.9954145206253674
347,0.9951231878328906
348,0.9934347013580298
349,0.42461365368027
350,0.9943503349291988
351,0.9058250989146984
352,0.9952865623935342
353,0.2289259128183715
354,0.10073092909258248
355,0.9976322411567387
356,0.5305383120539612
357,0.9728157000261873
358,0.9951939718910653
359,0.39026871875399965
360,0.9192343478400541
361,0.19694374960142302
362,0.19520982587066266
363,0.7575969637595071
364,0.947683216636517
365,0.9914554149817862
366,0.1794316003310233
367,0.995064187428614
368,0.9920681732039255
369,0.33933093619126836
370,0.8751550949757629
371,0.05895820427386617
372,0.9024247710909277
373,0.9899973023946185
374,0.9922190450063576
375,0.3019724640432838
376,0.9906149757602931
377,0.26009058248342554
378,0.9783755633932927
379,0.6342350417626882
380,0.97957203867755
381,0.9397540538688032
382,0.9764786848506206
383,0.298873730845695
384,0.12055075884700973
385,0.22078600418936614
386,0.6189025893131803
387,0.991022170263925
388,0.992991484959788
389,0.5732277965364254
390,0.9336953208500504
391,0.8434742478542218
392,0.9930298415257137
393,0.994168736755363
394,0.9057916740313445
395,0.504516669229674
396,0.990466421962202
397,0.7805339269518868
398,0.6552502883872818
399,0.9835932920324331
